RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,errorCount,trimData,outlier,
902.4482,Experiment4Metamer_ResponseGroup1.m,1,16,2,8,20,q,0,620,Data_5_1_20141021T144621.mat,9,2,0,902.4482,0,
757.1411,Experiment4Metamer_ResponseGroup1.m,1,17,2,16,20,q,0,621,Data_5_1_20141021T144621.mat,9,2,0,757.1411,0,
668.4346,Experiment4Metamer_ResponseGroup1.m,1,3,2,5,20,q,0,622,Data_5_1_20141021T144621.mat,9,2,0,668.4346,0,
638.2643,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,20,q,0,624,Data_5_1_20141021T144621.mat,9,1,0,638.2643,0,
696.2224,Experiment4Metamer_ResponseGroup1.m,1,16,2,17,20,q,0,625,Data_5_1_20141021T144621.mat,9,2,0,696.2224,0,
995.0604,Experiment4Metamer_ResponseGroup1.m,2,9,2,13,19,p,0,626,Data_5_1_20141021T144621.mat,9,1,0,995.0604,0,
664.7764,Experiment4Metamer_ResponseGroup1.m,1,4,1,14,20,q,0,627,Data_5_1_20141021T144621.mat,9,1,0,664.7764,0,
677.6783,Experiment4Metamer_ResponseGroup1.m,1,7,2,7,20,q,0,628,Data_5_1_20141021T144621.mat,9,2,0,677.6783,0,
656.5305,Experiment4Metamer_ResponseGroup1.m,1,13,1,14,20,q,0,629,Data_5_1_20141021T144621.mat,9,1,0,656.5305,0,
760.6548,Experiment4Metamer_ResponseGroup1.m,2,9,2,2,19,p,0,630,Data_5_1_20141021T144621.mat,9,1,0,760.6548,0,
727.6217,Experiment4Metamer_ResponseGroup1.m,2,10,1,8,19,p,0,631,Data_5_1_20141021T144621.mat,9,2,0,727.6217,0,
1085.8606,Experiment4Metamer_ResponseGroup1.m,2,10,2,8,19,p,0,632,Data_5_1_20141021T144621.mat,9,1,0,1085.8606,0,
722.4835,Experiment4Metamer_ResponseGroup1.m,2,2,2,12,19,p,0,633,Data_5_1_20141021T144621.mat,9,1,0,722.4835,0,
1019.028,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,634,Data_5_1_20141021T144621.mat,9,2,0,1019.028,0,
837.7821,Experiment4Metamer_ResponseGroup1.m,1,8,1,6,20,q,0,636,Data_5_1_20141021T144621.mat,9,1,0,837.7821,0,
570.1417,Experiment4Metamer_ResponseGroup1.m,1,8,1,14,20,q,0,637,Data_5_1_20141021T144621.mat,9,1,0,570.1417,0,
615.956,Experiment4Metamer_ResponseGroup1.m,1,13,1,11,20,q,0,639,Data_5_1_20141021T144621.mat,9,1,0,615.956,0,
728.2659,Experiment4Metamer_ResponseGroup1.m,2,19,2,11,19,p,0,640,Data_5_1_20141021T144621.mat,9,1,0,728.2659,0,
691.0791,Experiment4Metamer_ResponseGroup1.m,2,17,1,16,19,p,0,641,Data_5_1_20141021T144621.mat,9,2,0,691.0791,0,
704.4375,Experiment4Metamer_ResponseGroup1.m,2,16,2,1,19,p,0,642,Data_5_1_20141021T144621.mat,9,1,0,704.4375,0,
1014.9678,Experiment4Metamer_ResponseGroup1.m,1,20,1,16,20,q,0,643,Data_5_1_20141021T144621.mat,9,1,0,1014.9678,0,
679.8203,Experiment4Metamer_ResponseGroup1.m,2,6,2,1,19,p,0,644,Data_5_1_20141021T144621.mat,9,1,0,679.8203,0,
938.1229,Experiment4Metamer_ResponseGroup1.m,2,12,2,7,19,p,0,645,Data_5_1_20141021T144621.mat,9,1,0,938.1229,0,
793.1638,Experiment4Metamer_ResponseGroup1.m,2,18,2,17,19,p,0,646,Data_5_1_20141021T144621.mat,9,1,0,793.1638,0,
590.0353,Experiment4Metamer_ResponseGroup1.m,1,13,2,9,20,q,0,647,Data_5_1_20141021T144621.mat,9,2,0,590.0353,0,
624.8584,Experiment4Metamer_ResponseGroup1.m,1,8,1,19,20,q,0,649,Data_5_1_20141021T144621.mat,9,1,0,624.8584,0,
867.4099,Experiment4Metamer_ResponseGroup1.m,2,1,2,6,19,p,0,650,Data_5_1_20141021T144621.mat,9,1,0,867.4099,0,
